gene_name,sample_id,TPM
HNRNPC,29098,8022.846671316163
HNRNPC,29099,7060.025425510262
HNRNPC,29100,11777.23294051842
HNRNPC,29101,6560.3973285816555
HNRNPC,29102,7418.091855002824
HNRNPC,29103,7192.044424027656
HNRNPC,29104,3156.0151954542157
HNRNPC,29105,4746.559858574049
HNRNPC,29106,5880.223101020822
HNRNPC,29107,13352.614551016042
HNRNPC,29122,9000.132586533684
HNRNPC,29123,10455.978027638317
HNRNPC,29124,5963.815172580756
HNRNPC,29125,20289.584017722605
HNRNPC,29126,8685.055975394342
HNRNPC,29127,7387.062987746692
HNRNPC,29128,6178.382329945946
HNRNPC,29129,10412.799734658334
HNRNPC,29130,4897.776600975559
HNRNPC,29131,5562.070776415439
HNRNPC,29132,9461.599426110795
HNRNPC,29133,6971.379230133055
HNRNPC,29216,10842.961360209782
HNRNPC,29217,9202.713193754975
HNRNPC,29218,13006.439392014669
HNRNPC,29219,11994.141335434208
HNRNPC,29220,13670.246492666127
HNRNPC,29221,8114.111644137055
HNRNPC,29222,14508.19863523804
HNRNPC,29223,8375.284103002828
HNRNPC,29224,9178.612371639088
HNRNPC,29225,8196.29338225066
HNRNPC,29226,8847.94898436552
HNRNPC,29227,7602.513779286122
HNRNPC,29228,7387.865986056067
HNRNPC,29229,9693.672558129076
HNRNPC,29230,9453.33495075462
HNRNPC,29231,16205.388226496372
HNRNPC,29232,4058.760854419503
HNRNPC,29233,8245.33162215208
HNRNPC,29234,7911.654987761236
HNRNPC,29235,8928.496758926005
HNRNPC,29250,12269.224479240038
HNRNPC,29251,4980.5612810692555
HNRNPC,29252,10326.637450541913
HNRNPC,29253,17570.63897661646
HNRNPC,29254,5896.029335120692
HNRNPC,29255,11488.472494627375
HNRNPC,29256,7386.832020961217
HNRNPC,29257,8681.246421474065
HNRNPC,29258,15733.421600897434
HNRNPC,29259,3131.041779762608
HNRNPC,29260,10022.355128126334
HNRNPC,29261,7695.707170279606
HNRNPC,29344,6726.219998538523
HNRNPC,29345,11401.286468977263
HNRNPC,29346,11105.959830207294
HNRNPC,29347,13187.663511595592
HNRNPC,29348,1068.5329767441963
HNRNPC,29349,6417.295664744246
HNRNPC,29350,5039.734152443483
HNRNPC,29351,7918.416342113586
HNRNPC,29352,7947.352518915145
HNRNPC,29353,8198.3849501889
HNRNPC,29354,16116.534706006862
HNRNPC,29355,5545.39788594974
HNRNPC,29356,7594.214662474181
HNRNPC,29357,11184.569925518503
HNRNPC,29358,16242.72443168568
HNRNPC,29359,9377.386003073994
HNRNPC,29360,8589.83257494713
HNRNPC,29361,11303.355073769306
HNRNPC,29362,8047.849955594439
HNRNPC,29363,7145.626247492086
HNRNPC,29378,8024.214530052416
HNRNPC,29379,7860.667688404033
HNRNPC,29380,8397.453961229705
HNRNPC,29381,8515.586026016816
HNRNPC,29382,11740.185223665881
HNRNPC,29383,8658.90639522596
HNRNPC,29384,12975.147394726444
HNRNPC,29385,9951.14289939421
HNRNPC,29386,9980.922444155342
HNRNPC,29387,2837.0991254734517
HNRNPC,29388,11459.392638047499
HNRNPC,29389,5603.450646699384
HNRNPC,29472,4474.310601302088
HNRNPC,29473,13005.570056391281
HNRNPC,29474,9019.602672094203
HNRNPC,29475,2811.5217204282985
HNRNPC,29476,9272.974707740179
HNRNPC,29477,6428.896348672782
HNRNPC,29478,5774.276747454408
HNRNPC,29479,7542.954839916572
HNRNPC,29480,7572.734160968487
HNRNPC,29481,15039.962140741278
HNRNPC,29482,13469.72064125538
HNRNPC,29483,12024.423879695873
HNRNPC,29484,8342.227533193822
HNRNPC,29485,11552.271782732525
HNRNPC,29486,8429.468088179652
HNRNPC,29487,17859.83084632028
HNRNPC,29488,11100.66994548967
HNRNPC,29489,12964.328567636068
HNRNPC,29490,8051.15966434505
HNRNPC,29491,12809.409271534343
HNRNPC,29506,6106.386364757789
HNRNPC,29507,13833.125010554912
HNRNPC,29508,11933.13983683076
HNRNPC,29509,6235.269586336234
HNRNPC,29510,6915.614574813412
HNRNPC,29511,8537.984466094142
HNRNPC,29512,7250.358831847734
HNRNPC,29513,11721.083928109954
HNRNPC,29514,6419.006386403416
HNRNPC,29515,12922.351095343958
HNRNPC,29516,11647.721512500812
HNRNPC,29517,9538.632350513095
HNRNPC,53314,10138.141235284902
HNRNPC,53315,12258.084509167837
HNRNPC,53318,8980.86203898009
HNRNPC,53319,6954.4446094067525
HNRNPC,53322,15750.335671124687
HNRNPC,53323,10622.970988433173
HNRNPC,53326,10223.685339864349
HNRNPC,53327,4976.521737682891
HNRNPC,53330,5591.776243094833
HNRNPC,53331,9037.399075452122
HNRNPC,53334,14423.280467750361
HNRNPC,53335,9785.680354643497
HNRNPC,53338,5418.149309475669
HNRNPC,53339,13037.08124392644
HNRNPC,53342,13609.153974920619
HNRNPC,53343,20250.22732369533
HNRNPC,53346,9224.706238293604
HNRNPC,53347,8927.358605801413
HNRNPC,53350,11951.813030621177
HNRNPC,53351,5284.648836088374
HNRNPC,53382,12732.588814230368
HNRNPC,53383,9098.386292079607
HNRNPC,53386,2488.709275761621
HNRNPC,53387,3368.181547467883
HNRNPC,53390,12179.004255728569
HNRNPC,53391,7410.494303189606
HNRNPC,53394,19324.784908944584
HNRNPC,53395,9116.48630691448
HNRNPC,53398,11421.371009381244
HNRNPC,53399,11418.18598325021
HNRNPC,53402,9019.93124716773
HNRNPC,53403,18798.32754013775
HNRNPC,53570,6145.351245447553
HNRNPC,53571,7693.764857809363
HNRNPC,53574,12105.829305848007
HNRNPC,53575,16550.91819383824
HNRNPC,53578,5329.656681559838
HNRNPC,53579,8187.24111018812
HNRNPC,53582,4707.883021882766
HNRNPC,53583,12210.650289422558
HNRNPC,53586,11369.221733372295
HNRNPC,53587,7915.527105008359
HNRNPC,53590,7268.454518651224
HNRNPC,53591,13842.642446739535
HNRNPC,53594,10164.3033240281
HNRNPC,53595,9884.237041287062
HNRNPC,53598,2550.2920847986643
HNRNPC,53599,6469.123216641243
HNRNPC,53602,17857.60969163964
HNRNPC,53603,6509.966131652998
HNRNPC,53606,6725.255326423603
HNRNPC,53607,8591.067477811806
HNRNPC,53638,20812.846836579163
HNRNPC,53639,7278.230178533455
HNRNPC,53642,11621.658815376919
HNRNPC,53643,6917.902766183042
HNRNPC,53646,8570.959909700416
HNRNPC,53647,11544.709542425482
HNRNPC,53650,5747.072326235034
HNRNPC,53651,5027.903742322546
HNRNPC,53654,10052.219144328692
HNRNPC,53655,8843.111418557306
HNRNPC,53658,2111.8402138851006
HNRNPC,53659,6865.306859176624
HNRNPC,53826,11606.047989942748
HNRNPC,53827,12916.890171351837
HNRNPC,53830,15395.03647184023
HNRNPC,53831,8312.423206709285
HNRNPC,53834,4665.311669309177
HNRNPC,53835,14058.434936597117
HNRNPC,53838,8171.109372831404
HNRNPC,53839,6787.208519730773
HNRNPC,53842,3785.3745810425808
HNRNPC,53843,5893.126398552826
HNRNPC,53846,3617.9781432441246
HNRNPC,53847,19513.33070961831
HNRNPC,53850,14300.858622695561
HNRNPC,53851,13739.295203945469
HNRNPC,53854,7099.9556407735645
HNRNPC,53855,4829.8254874476015
HNRNPC,53858,8843.708573139918
HNRNPC,53859,9686.944773705682
HNRNPC,53862,19713.146466984832
HNRNPC,53863,9015.229261263066
HNRNPC,53894,6468.586854523912
HNRNPC,53895,5020.0993019673
HNRNPC,53898,8175.38679959116
HNRNPC,53899,4585.331328349749
HNRNPC,53902,6826.612145087377
HNRNPC,53903,7427.982456872538
HNRNPC,53906,18707.88617276774
HNRNPC,53907,13220.898423113567
HNRNPC,53910,16998.54865261308
HNRNPC,53911,8180.62578887714
HNRNPC,53914,14861.786722149182
HNRNPC,53915,11167.813964912186
HNRNPC,54082,12065.163786876687
HNRNPC,54083,8305.047656904017
HNRNPC,54086,24950.711579574327
HNRNPC,54087,8319.675663984239
HNRNPC,54090,12874.652006705339
HNRNPC,54091,8273.273969021753
HNRNPC,54094,9180.093167457811
HNRNPC,54095,16993.093654255976
HNRNPC,54098,11614.593409089324
HNRNPC,54099,12865.190942887211
HNRNPC,54102,11021.77482181633
HNRNPC,54103,14215.587906479102
HNRNPC,54106,11166.852849124154
HNRNPC,54107,11990.542953077578
HNRNPC,54110,8451.925211230144
HNRNPC,54111,4738.76087646824
HNRNPC,54114,11335.52951780605
HNRNPC,54115,14357.043362225526
HNRNPC,54118,6836.563343121321
HNRNPC,54119,11496.439058092707
HNRNPC,54150,7893.972230666885
HNRNPC,54151,8841.275658326489
HNRNPC,54154,8976.818229781808
HNRNPC,54155,10018.80482114247
HNRNPC,54158,10236.299095637203
HNRNPC,54159,3511.6172612033456
HNRNPC,54162,10988.880466778815
HNRNPC,54163,6622.513539439381
HNRNPC,54166,13123.115025089519
HNRNPC,54167,7306.862878560665
HNRNPC,54170,12133.29523368457
HNRNPC,54171,8006.030626778256
HNRNPC,54338,7641.109093228921
HNRNPC,54339,8604.015901198518
HNRNPC,54342,8477.155988573095
HNRNPC,54343,9603.904955980932
HNRNPC,54346,11119.267789050384
HNRNPC,54347,15526.951214778965
HNRNPC,54350,4097.886678332472
HNRNPC,54351,15593.399537194018
HNRNPC,54354,12429.419591492268
HNRNPC,54355,4981.500747087528
HNRNPC,54358,6295.107550004276
HNRNPC,54359,7912.6222230077965
HNRNPC,54362,12751.628701497162
HNRNPC,54363,11176.929187033904
HNRNPC,54366,14193.362548542133
HNRNPC,54367,9040.536982711403
HNRNPC,54370,18729.594360531963
HNRNPC,54371,8830.438343274118
HNRNPC,54374,9089.431224401264
HNRNPC,54375,10630.74253429357
HNRNPC,54406,14769.082176296108
HNRNPC,54407,11120.269804763506
HNRNPC,54410,11071.724502655223
HNRNPC,54411,4855.716262600264
HNRNPC,54414,10720.381297138263
HNRNPC,54415,8956.308979400019
HNRNPC,54418,12201.144534664505
HNRNPC,54419,8680.26937957681
HNRNPC,54422,12560.380390738694
HNRNPC,54423,12284.197545878043
HNRNPC,54426,14774.229297285421
HNRNPC,54427,9229.539774575314
HNRNPC,54594,10398.463618049946
HNRNPC,54595,12062.327860972393
HNRNPC,54598,3886.275891517497
HNRNPC,54599,9080.034139490428
HNRNPC,54602,11487.192033526231
HNRNPC,54603,6871.614358123251
HNRNPC,54606,4377.419700729399
HNRNPC,54607,12338.327012475047
HNRNPC,54610,9760.31061758757
HNRNPC,54611,9283.955330657516
HNRNPC,54614,11207.794525340241
HNRNPC,54615,7985.637860777107
HNRNPC,54618,11310.498919980586
HNRNPC,54619,7027.40326997934
HNRNPC,54622,6518.933921659723
HNRNPC,54623,6572.951158310878
HNRNPC,54626,10051.871045143154
HNRNPC,54627,11441.0189430267
HNRNPC,54630,7861.468226851318
HNRNPC,54631,10118.81740544029
HNRNPC,54662,10740.874533090917
HNRNPC,54663,2448.7375080692836
HNRNPC,54666,10169.154148939713
HNRNPC,54667,4744.125325115992
HNRNPC,54670,16958.375252784812
HNRNPC,54671,7498.898722388582
HNRNPC,54674,8689.72031778635
HNRNPC,54675,11055.517007703116
HNRNPC,54678,6124.901813473749
HNRNPC,54679,3976.0172888755865
HNRNPC,54682,4595.788553199652
HNRNPC,54683,10571.509960093446
HNRNPC,54850,7845.175220481669
HNRNPC,54851,12216.134578927189
HNRNPC,54854,9845.981345608554
HNRNPC,54855,12460.372056265049
HNRNPC,54858,5929.646871300152
HNRNPC,54859,7707.14958330969
HNRNPC,54862,9511.186348523828
HNRNPC,54863,8918.637336943028
HNRNPC,54867,8800.283950464658
HNRNPC,54870,13329.743243061132
HNRNPC,54871,9303.263739164904
HNRNPC,54874,4468.134563098603
HNRNPC,54875,10727.610139833248
HNRNPC,54878,10082.562093781838
HNRNPC,54879,6464.369201677012
HNRNPC,54882,10156.525263217569
HNRNPC,54883,14029.811015011277
HNRNPC,54886,11164.493432143363
HNRNPC,54887,13116.04994152357
HNRNPC,54918,5731.3464513618055
HNRNPC,54919,10755.974095355845
HNRNPC,54922,12759.367619851355
HNRNPC,54923,15028.164503834292
HNRNPC,54926,8935.828132079734
HNRNPC,54927,12143.288090973007
HNRNPC,54930,7791.522708942485
HNRNPC,54931,13043.33817395159
HNRNPC,54934,4597.737770912645
HNRNPC,54935,6608.865411825991
HNRNPC,54938,13898.190868028963
HNRNPC,54939,8724.101869242357
HNRNPC,55106,11098.08695040475
HNRNPC,55107,5523.764356830796
HNRNPC,55110,9801.45788012054
HNRNPC,55111,13226.51339401759
HNRNPC,55114,2242.8870566330193
HNRNPC,55115,8401.990299531963
HNRNPC,55118,7319.767627432224
HNRNPC,55119,10488.162506577053
HNRNPC,55122,4767.5054965899935
HNRNPC,55123,10735.95927574199
HNRNPC,55126,13268.740184248372
HNRNPC,55127,4540.0439697582115
HNRNPC,55130,3466.066419162566
HNRNPC,55131,12726.775026694342
HNRNPC,55134,8952.506969463047
HNRNPC,55135,6699.424335187961
HNRNPC,55138,8401.695188504345
HNRNPC,55139,9746.060274719828
HNRNPC,55142,7034.487606376889
HNRNPC,55143,9888.131742310117
HNRNPC,55174,11096.089630163771
HNRNPC,55175,9127.78788710298
HNRNPC,55178,4596.0535060001075
HNRNPC,55179,16179.613003998697
HNRNPC,55182,11126.122594264929
HNRNPC,55183,5396.949415634343
HNRNPC,55186,24077.147117326618
HNRNPC,55187,10289.40374869171
HNRNPC,55190,6465.9810797793325
HNRNPC,55191,5442.7086859382025
HNRNPC,55194,10663.206448444384
HNRNPC,55195,4744.6114189474
HNRNPC,55362,12274.732797220655
HNRNPC,55363,4380.7898145391455
HNRNPC,55366,10549.003251970233
HNRNPC,55367,6408.570559740054
HNRNPC,55370,9334.007180898077
HNRNPC,55371,6821.691493649299
HNRNPC,55374,12317.530251001894
HNRNPC,55375,8215.356618388865
