gene_name,sample_id,TPM
HNRNPA1,27306,11.588666605070339
HNRNPA1,27307,13.897305127138273
HNRNPA1,27308,13.61128555033877
HNRNPA1,27309,13.632603017803689
HNRNPA1,27310,13.948780365632022
HNRNPA1,27311,14.26365496611366
HNRNPA1,27312,15.411172100912188
HNRNPA1,27313,13.88960831673134
HNRNPA1,27314,14.293258718918912
HNRNPA1,27315,13.807789950321572
HNRNPA1,27330,14.319232430735243
HNRNPA1,27331,14.238432089796508
HNRNPA1,27332,12.894303517246692
HNRNPA1,27333,13.71712728972447
HNRNPA1,27334,14.790075120160921
HNRNPA1,27335,13.475721795670317
HNRNPA1,27336,14.85505493519769
HNRNPA1,27337,13.492465879009744
HNRNPA1,27338,15.092607706721346
HNRNPA1,27339,13.254022300923424
HNRNPA1,27340,13.88939307952585
HNRNPA1,27341,12.619305141250813
HNRNPA1,27424,13.961418607512815
HNRNPA1,27425,14.334773697279648
HNRNPA1,27426,13.107065206964185
HNRNPA1,27427,13.712803976802611
HNRNPA1,27428,13.801804986845887
HNRNPA1,27429,14.161161409884619
HNRNPA1,27430,13.402206393777744
HNRNPA1,27431,13.029012393014265
HNRNPA1,27432,13.872052201183033
HNRNPA1,27433,14.041310630925755
HNRNPA1,27435,13.46787338835237
HNRNPA1,27436,14.744379286021836
HNRNPA1,27437,13.31234001485751
HNRNPA1,27438,13.812363077272488
HNRNPA1,27439,14.664287049274506
HNRNPA1,27440,13.76562378297707
HNRNPA1,27441,14.177263791914994
HNRNPA1,27442,14.057617590971594
HNRNPA1,27443,13.972092791094951
HNRNPA1,27458,13.134927627884572
HNRNPA1,27459,14.243800215551474
HNRNPA1,27460,13.988842158713709
HNRNPA1,27461,13.344233941969996
HNRNPA1,27462,14.832886824042083
HNRNPA1,27463,14.1266353026028
HNRNPA1,27464,13.29356549396214
HNRNPA1,27465,14.43422605404965
HNRNPA1,27466,14.190860139235282
HNRNPA1,27467,13.461567390725275
HNRNPA1,27468,12.578819982922482
HNRNPA1,27469,13.980753665833184
HNRNPA1,27552,13.747498147085746
HNRNPA1,27553,13.94288356842387
HNRNPA1,27554,11.985223912464962
HNRNPA1,27555,13.177456300773054
HNRNPA1,27556,13.755058169694545
HNRNPA1,27557,12.766508923780354
HNRNPA1,27558,13.753078853845462
HNRNPA1,27559,15.098449967429985
HNRNPA1,27560,11.837745318865617
HNRNPA1,27561,13.907893044173127
HNRNPA1,27562,13.536620919587486
HNRNPA1,27563,13.849096542370825
HNRNPA1,27564,14.032465380808885
HNRNPA1,27565,14.346102574825263
HNRNPA1,27566,13.542887564929428
HNRNPA1,27567,13.880733584551466
HNRNPA1,27568,14.699316590601127
HNRNPA1,27569,13.336882807811243
HNRNPA1,27570,13.653714754253691
HNRNPA1,27571,15.113632260069238
HNRNPA1,27586,13.368117546361441
HNRNPA1,27587,13.501180115628795
HNRNPA1,27588,13.795769460408284
HNRNPA1,27589,13.999625972408065
HNRNPA1,27590,14.126706749633604
HNRNPA1,27591,13.686071483197752
HNRNPA1,27592,14.35605329903247
HNRNPA1,27593,14.257123485653368
HNRNPA1,27594,13.044460745529433
HNRNPA1,27595,13.645931595283901
HNRNPA1,27596,13.73386027830016
HNRNPA1,27597,14.377306536199653
HNRNPA1,27680,13.947657797968354
HNRNPA1,27681,14.206967444603565
HNRNPA1,27682,13.751058698279074
HNRNPA1,27683,14.82259168080579
HNRNPA1,27684,13.523193986585124
HNRNPA1,27685,14.048754481947007
HNRNPA1,27686,13.732029339425212
HNRNPA1,27687,14.18964227919448
HNRNPA1,27688,13.587130758062582
HNRNPA1,27689,12.402474254697177
HNRNPA1,27690,13.789167202959167
HNRNPA1,27691,13.959303017354156
HNRNPA1,27692,14.013878906809444
HNRNPA1,27693,13.749101853899056
HNRNPA1,27694,13.695222774468833
HNRNPA1,27695,15.051960476238317
HNRNPA1,27696,13.845568267380164
HNRNPA1,27697,14.204506170006772
HNRNPA1,27698,12.761070911120404
HNRNPA1,27699,14.62391316028289
HNRNPA1,27714,13.920311532807714
HNRNPA1,27715,14.095509350760034
HNRNPA1,27716,14.51953995985857
HNRNPA1,27717,13.777551527180728
HNRNPA1,27718,13.333153229186133
HNRNPA1,27719,14.371317585482112
HNRNPA1,27720,12.500619464630322
HNRNPA1,27721,13.725757461670929
HNRNPA1,27722,13.63711077003455
HNRNPA1,27723,14.440118008711003
HNRNPA1,27724,14.097798708409112
HNRNPA1,27725,11.976914308982296
HNRNPA1,27808,13.282661435208519
HNRNPA1,27809,13.22156374456343
HNRNPA1,27810,13.368456707418552
HNRNPA1,27811,12.108874270895958
HNRNPA1,27812,13.47007728994803
HNRNPA1,27813,13.319872966770637
HNRNPA1,27814,13.710206524666466
HNRNPA1,27815,13.775599948137328
HNRNPA1,27816,14.703646064888165
HNRNPA1,27817,13.703419474954755
HNRNPA1,27818,13.76840994939835
HNRNPA1,27819,15.176946505926495
HNRNPA1,27820,14.263018994390325
